fecha,cod_ine,municipio_distrito,casos_confirmados_ultimos_14dias,tasa_incidencia_acumulada_ultimos_14dias,casos_confirmados_totales,tasa_incidencia_acumulada_total
2020-04-29,28012,Anchuelo,,0,7,"550,75"
2020-04-29,28087,Los Molinos,8,"182,27",49,"1116,43"
2020-04-29,28144,Soto del Real,8,"90,92",63,"715,99"
2020-04-29,28166,Valverde de Alcalá,,"215,05",8,"1720,43"
2020-04-29,28059,Fuente el Saz de Jarama,8,"119,47",32,"477,9"
2020-04-29,28070,Horcajo de la Sierra-Aoslos,,0,,"2758,62"
2020-04-29,28162,Valdeolmos-Alalpardo,,"48,36",11,"265,96"
2020-04-29,28033,Campo Real,,0,23,"370,37"
2020-04-29,28156,Valdeavero,,0,7,"450,45"
2020-04-29,28173,Villamanrique de Tajo,,"142,25",,"568,99"
2020-04-29,28041,Cobeña,13,"175,01",65,"875,07"
2020-04-29,28056,Fresnedillas de la Oliva,,"127,23",8,"508,91"
2020-04-29,28165,Valdilecha,,"102,28",17,"579,61"
2020-04-29,28021,El Berrueco,,0,8,"1052,63"
2020-04-29,28111,Pezuela de las Torres,,0,,"237,53"
2020-04-29,28179,Villar del Olmo,,0,,"198,91"
2020-04-29,28068,Guadarrama,66,"411,68",177,"1104,04"
2020-04-29,28133,San Martín de Valdeiglesias,15,"177,33",80,"945,74"
2020-04-29,28152,Torrelodones,115,"484,88",240,"1011,93"
2020-04-29,28022,Boadilla del Monte,61,"111,78",293,"536,93"
2020-04-29,28150,Torrejón de Velasco,,"45,64",19,"433,59"
2020-04-29,28178,Villanueva de Perales,,0,,"319,9"
2020-04-29,28146,Tielmes,,"113,21",32,"1207,55"
2020-04-29,28134,San Sebastián de los Reyes,60,"67,21",456,"510,78"
2020-04-29,28067,Guadalix de la Sierra,,"48,28",34,"547,15"
2020-04-29,28073,Humanes de Madrid,15,"75,98",105,"531,83"
2020-04-29,28052,Chinchón,,"18,76",24,"450,2"
2020-04-29,28031,Cadalso de los Vidrios,,0,7,"230,34"
2020-04-29,28072,Hoyo de Manzanares,8,"94,85",32,"379,42"
2020-04-29,28149,Torrejón de la Calzada,,"56,36",36,"405,77"
2020-04-29,28055,Estremera,,"158,73",9,"714,29"
2020-04-29,28048,Corpa,,0,6,"841,51"
2020-04-29,28083,Meco,,"20,97",125,"873,82"
2020-04-29,28078,Madarcos,,0,,0
2020-04-29,28183,Zarzalejo,15,"904,7",20,"1206,27"
2020-04-29,28014,Arganda del Rey,28,"50,55",323,"583,15"
2020-04-29,28046,Collado Mediano,10,"143,72",29,"416,79"
2020-04-29,28053,Daganzo de Arriba,,"19,6",39,"382,17"
2020-04-29,28082,Manzanares El Real,,"33,94",36,"407,24"
2020-04-29,28027,Buitrago del Lozoya,,"106,16",15,"796,18"
2020-04-29,28157,Valdelaguna,,0,,"106,72"
2020-04-29,28163,Valdepiélagos,,0,,0
2020-04-29,28036,Casarrubuelos,,0,10,"264,69"
2020-04-29,28085,Miraflores de la Sierra,,"65,49",35,"573,02"
2020-04-29,28104,Paracuellos de Jarama,,"11,87",68,"269,1"
2020-04-29,28168,El Vellón,,0,12,"612,87"
2020-04-29,28076,Lozoya,,0,,"172,12"
2020-04-29,28047,Collado Villalba,116,"182,16",452,"709,81"
2020-04-29,28044,Colmenarejo,12,"131,43",41,"449,07"
2020-04-29,28182,Villavieja del Lozoya,,0,,0
2020-04-29,28117,Prádena del Rincón,,0,,0
2020-04-29,28030,La Cabrera,,0,11,"412,45"
2020-04-29,28141,Sevilla la Nueva,37,"397,08",87,"933,68"
2020-04-29,28001,La Acebeda,,0,,0
2020-04-29,28121,Redueña,,"384,62",,"769,23"
2020-04-29,28124,Robledillo de la Jara,,0,,1250
2020-04-29,28138,La Serna del Monte,,0,,0
2020-04-29,28043,Colmenar de Oreja,,"37,35",24,"298,8"
2020-04-29,28128,Rozas de Puerto Real,,"377,36",,"566,04"
2020-04-29,28158,Valdemanco,,0,,"109,41"
2020-04-29,28026,Brunete,16,"149,03",74,"689,27"
2020-04-29,28147,Titulcia,,0,7,"533,13"
2020-04-29,28171,Villa del Prado,28,"429,45",110,"1687,12"
2020-04-29,28901,Lozoyuela-Navas-Sieteiglesias,,0,,"230,95"
2020-04-29,28119,Quijorna,6,"174,47",21,"610,64"
2020-04-29,28161,Valdemoro,55,"72,38",713,"938,37"
2020-04-29,28903,Tres Cantos,44,"92,2",331,"693,6"
2020-04-29,28151,Torrelaguna,,"63,03",18,"378,15"
2020-04-29,28123,Rivas-Vaciamadrid,33,"37,44",524,"594,44"
2020-04-29,28016,El Atazar,,0,,0
2020-04-29,28108,Pedrezuela,,"33,94",23,"390,36"
2020-04-29,28135,Santa María de la Alameda,,"318,98",,"398,72"
2020-04-29,28071,Horcajuelo de la Sierra,,0,,0
2020-04-29,28015,Arroyomolinos,17,"54,15",156,"496,88"
2020-04-29,28090,Moralzarzal,6,"46,06",67,"514,36"
2020-04-29,28034,Canencia,,"223,71",,"447,43"
2020-04-29,28180,Villarejo de Salvanés,,"13,63",34,"463,53"
2020-04-29,28140,Serranillos del Valle,,"96,04",29,"696,28"
2020-04-29,28181,Villaviciosa de Odón,20,"71,85",185,"664,63"
2020-04-29,28032,Camarma de Esteruelas,6,"81,79",42,"572,52"
2020-04-29,28125,Robledo de Chavela,8,"187,35",22,"515,22"
2020-04-29,28107,Patones,,"369,69",6,"1109,06"
2020-04-29,28095,Navalagamella,,"38,31",6,"229,89"
2020-04-29,28120,Rascafría,,0,,"300,48"
2020-04-29,28023,El Boalo,10,"133,19",39,"519,45"
2020-04-29,28080,Majadahonda,113,"157,32",517,"719,8"
2020-04-29,28017,Batres,,0,8,"475,06"
2020-04-29,28006,Alcobendas,95,"81,17",690,"589,54"
2020-04-29,28005,Alcalá de Henares,104,"53,16",2239,"1144,4"
2020-04-29,28045,Colmenar Viejo,49,"96,55",347,"683,72"
2020-04-29,28130,San Fernando de Henares,47,"119,19",396,"1004,26"
2020-04-29,28172,Villalbilla,,"21,62",87,"626,89"
2020-04-29,28054,El Escorial,41,"253,68",96,"593,99"
2020-04-29,28042,Colmenar del Arroyo,,"231,88",8,"463,77"
2020-04-29,28148,Torrejón de Ardoz,70,"53,28",928,"706,37"
2020-04-29,28114,Piñuécar-Gandullas,,0,,0
2020-04-29,28025,Brea de Tajo,,"190,84",,"954,2"
2020-04-29,28086,El Molar,9,"100,69",35,"391,59"
2020-04-29,28019,Belmonte de Tajo,,"60,1",,"300,48"
2020-04-29,28154,Torres de la Alameda,8,"102,84",73,"938,42"
2020-04-29,28143,Somosierra,,0,,"1162,79"
2020-04-29,28010,Alpedrete,16,"109,78",105,"720,41"
2020-04-29,28102,Orusco de Tajuña,,"80,39",17,"1366,56"
2020-04-29,28069,La Hiruela,,0,,"1754,39"
2020-04-29,28039,Cervera de Buitrago,,0,,2000
2020-04-29,28065,Getafe,170,"92,71",1188,"647,86"
2020-04-29,28122,Ribatejada,,0,,"127,71"
2020-04-29,28170,Villaconejos,,0,8,"236,13"
2020-04-29,28164,Valdetorres de Jarama,,"88,95",16,"355,79"
2020-04-28,07903,Madrid-Retiro,152,"127,39",1320,"1106,3"
2020-04-28,07904,Madrid-Salamanca,206,141,1491,"1020,51"
2020-04-28,07901,Madrid-Centro,185,"137,19",1077,"798,68"
2020-04-28,07902,Madrid-Arganzuela,200,"130,04",1470,"955,77"
2020-04-28,07905,Madrid-Chamartín,218,"149,47",1475,"1011,32"
2020-04-28,07906,Madrid-Tetuán,243,"153,78",1976,"1250,45"
2020-04-28,07907,Madrid-Chamberí,250,"179,37",1421,"1019,52"
2020-04-28,07908,Madrid-Fuencarral-El Pardo,300,"121,98",2709,"1101,49"
2020-04-28,07909,Madrid-Moncloa-Aravaca,230,"192,6",1216,"1018,26"
2020-04-28,07910,Madrid-Latina,372,"156,16",2529,"1061,63"
2020-04-28,07911,Madrid-Carabanchel,342,"135,12",2452,"968,79"
2020-04-28,07912,Madrid-Usera,161,"115,21",1312,"938,88"
2020-04-28,07913,Madrid-Puente de Vallecas,274,"116,67",2825,"1202,86"
2020-04-28,07920,Madrid-San Blas-Canillejas,177,"111,92",1363,"861,88"
2020-04-28,07921,Madrid-Barajas,47,"96,03",407,"831,55"
2020-04-28,07914,Madrid-Moratalaz,138,"145,92",1239,"1310,14"
2020-04-28,07915,Madrid-Ciudad Lineal,295,"136,39",2066,"955,23"
2020-04-28,07916,Madrid-Hortaleza,189,"100,43",1636,"869,35"
2020-04-28,07917,Madrid-Villaverde,192,"128,91",1332,"894,28"
2020-04-28,07918,Madrid-Villa de Vallecas,70,"63,43",1141,"1033,84"
2020-04-28,07919,Madrid-Vicálvaro,52,"72,13",732,"1015,38"
2020-04-28,28115,Pozuelo de Alarcón,181,"209,44",704,"814,61"
2020-04-28,28007,Alcorcón,212,"124,33",1653,"969,42"
2020-04-28,28096,Navalcarnero,23,"78,5",150,"511,98"
2020-04-28,28129,San Agustín del Guadalix,11,"82,22",55,"411,09"
2020-04-28,28127,Las Rozas de Madrid,149,"155,51",694,"724,32"
2020-04-28,28089,Moraleja de Enmedio,,"77,88",24,"467,29"
2020-04-28,28155,Valdaracete,,0,,"821,02"
2020-04-28,28116,Pozuelo del Rey,,0,,"174,37"
2020-04-28,28118,Puebla de la Sierra,,0,,0
2020-04-28,28110,Perales de Tajuña,,0,7,"238,5"
2020-04-28,28160,Valdemorillo,15,"119,83",45,"359,48"
2020-04-28,28094,Navalafuente,,"138,03",6,"414,08"
2020-04-28,28167,Velilla de San Antonio,,"40,86",63,"514,87"
2020-04-28,28176,Villanueva de la Cañada,31,"144,56",119,"554,91"
2020-04-28,28177,Villanueva del Pardillo,14,"81,49",80,"465,66"
2020-04-28,28100,Nuevo Baztán,,"15,93",27,"430,21"
2020-04-28,28175,Villamantilla,,0,7,"485,77"
2020-04-28,28174,Villamanta,,"78,28",12,"469,67"
2020-04-28,28029,Cabanillas de la Sierra,,0,10,"1322,75"
2020-04-28,28037,Cenicientos,,"98,38",20,"983,77"
2020-04-28,28902,Puentes Viejas,,0,,"294,55"
2020-04-28,28013,Aranjuez,44,"73,82",425,713
2020-04-28,28038,Cercedilla,19,"270,42",96,"1366,35"
2020-04-28,28136,Santorcaz,,0,7,"790,07"
2020-04-28,28049,Coslada,64,"78,37",769,"941,7"
2020-04-28,28091,Morata de Tajuña,6,"78,09",93,"1210,46"
2020-04-28,28126,Robregordo,,0,,0
2020-04-28,28097,Navarredonda y San Mamés,,"775,19",,"1550,39"
2020-04-28,28169,Venturada,,"46,23",,"138,7"
2020-04-28,28093,Navacerrada,,"100,94",15,"504,71"
2020-04-28,28088,Montejo de la Sierra,,0,,"283,29"
2020-04-28,28057,Fresno de Torote,,"45,02",14,"630,35"
2020-04-28,28112,Pinilla del Valle,,0,,0
2020-04-28,28159,Valdemaqueda,,"128,04",,"512,16"
2020-04-28,28099,Navas del Rey,,"68,54",47,"1610,69"
2020-04-28,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-04-28,28028,Bustarviejo,,"39,95",6,"239,71"
2020-04-28,28018,Becerril de la Sierra,9,"157,51",31,"542,53"
2020-04-28,28058,Fuenlabrada,157,"81,05",1427,"736,71"
2020-04-28,28062,Garganta de los Montes,,0,,"288,18"
2020-04-28,28113,Pinto,35,"66,63",229,"435,97"
2020-04-28,28003,Alameda del Valle,,0,,0
2020-04-28,28020,Berzosa del Lozoya,,"487,8",,"975,61"
2020-04-28,28137,Los Santos de la Humosa,,0,19,"733,59"
2020-04-28,28004,El Álamo,26,"274,55",64,"675,82"
2020-04-28,28109,Pelayos de la Presa,,"77,04",16,"616,33"
2020-04-28,28061,Galapagar,80,"237,09",227,"672,75"
2020-04-28,28066,Griñón,7,"67,84",79,"765,58"
2020-04-28,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"949,37"
2020-04-28,28008,Aldea del Fresno,9,"317,12",43,"1515,15"
2020-04-28,28035,Carabaña,,"49,75",13,"646,77"
2020-04-28,28145,Talamanca de Jarama,,"51,85",25,"648,17"
2020-04-28,28051,Chapinería,,0,6,"257,73"
2020-04-28,28040,Ciempozuelos,37,"150,46",189,"768,54"
2020-04-28,28002,Ajalvir,,"84,89",13,"275,89"
2020-04-28,28131,San Lorenzo de El Escorial,50,"272,2",123,"669,61"
2020-04-28,28064,Gascones,,0,,0
2020-04-28,28132,San Martín de la Vega,16,"83,46",81,"422,54"
2020-04-28,28092,Móstoles,279,"133,38",1865,"891,56"
2020-04-28,28074,Leganés,233,"122,72",2794,"1471,6"
2020-04-28,28024,Braojos,,0,,"975,61"
2020-04-28,28050,Cubas de la Sagra,,"31,19",23,"358,65"
2020-04-28,28009,Algete,10,"48,52",101,"490,03"
2020-04-28,28084,Mejorada del Campo,10,"42,97",168,"721,84"
2020-04-28,28075,Loeches,,"11,38",48,"546,01"
2020-04-28,28106,Parla,77,"59,17",698,"536,41"
2020-04-28,28060,Fuentidueña de Tajo,,"48,71",17,"828,06"
2020-04-28,28011,Ambite,,"168,92",7,"1182,43"
2020-04-28,28153,Torremocha de Jarama,,0,8,"785,08"
2020-04-28,28012,Anchuelo,,0,7,"550,75"
2020-04-28,28087,Los Molinos,9,"205,06",49,"1116,43"
2020-04-28,28144,Soto del Real,9,"102,28",63,"715,99"
2020-04-28,28166,Valverde de Alcalá,,0,7,"1505,38"
2020-04-28,28059,Fuente el Saz de Jarama,8,"119,47",31,"462,96"
2020-04-28,28070,Horcajo de la Sierra-Aoslos,,0,,"2758,62"
2020-04-28,28162,Valdeolmos-Alalpardo,,"48,36",11,"265,96"
2020-04-28,28033,Campo Real,,"16,1",23,"370,37"
2020-04-28,28156,Valdeavero,,0,7,"450,45"
2020-04-28,28173,Villamanrique de Tajo,,"142,25",,"568,99"
2020-04-28,28041,Cobeña,28,"376,95",65,"875,07"
2020-04-28,28056,Fresnedillas de la Oliva,,"190,84",8,"508,91"
2020-04-28,28165,Valdilecha,,"102,28",17,"579,61"
2020-04-28,28021,El Berrueco,,0,8,"1052,63"
2020-04-28,28111,Pezuela de las Torres,,0,,"237,53"
2020-04-28,28179,Villar del Olmo,,0,,"198,91"
2020-04-28,28068,Guadarrama,73,"455,34",175,"1091,57"
2020-04-28,28133,San Martín de Valdeiglesias,19,"224,61",77,"910,27"
2020-04-28,28152,Torrelodones,109,"459,59",227,"957,12"
2020-04-28,28022,Boadilla del Monte,64,"117,28",287,"525,93"
2020-04-28,28150,Torrejón de Velasco,,"22,82",18,"410,77"
2020-04-28,28178,Villanueva de Perales,,0,,"319,9"
2020-04-28,28146,Tielmes,,"113,21",32,"1207,55"
2020-04-28,28134,San Sebastián de los Reyes,69,"77,29",452,"506,3"
2020-04-28,28067,Guadalix de la Sierra,,"48,28",34,"547,15"
2020-04-28,28073,Humanes de Madrid,16,"81,04",105,"531,83"
2020-04-28,28052,Chinchón,,"18,76",24,"450,2"
2020-04-28,28031,Cadalso de los Vidrios,,0,7,"230,34"
2020-04-28,28072,Hoyo de Manzanares,11,"130,42",32,"379,42"
2020-04-28,28149,Torrejón de la Calzada,,"56,36",35,"394,5"
2020-04-28,28055,Estremera,,"158,73",9,"714,29"
2020-04-28,28048,Corpa,,0,6,"841,51"
2020-04-28,28083,Meco,,"20,97",125,"873,82"
2020-04-28,28078,Madarcos,,0,,0
2020-04-28,28183,Zarzalejo,14,"844,39",18,"1085,65"
2020-04-28,28014,Arganda del Rey,33,"59,58",321,"579,54"
2020-04-28,28046,Collado Mediano,12,"172,46",29,"416,79"
2020-04-28,28053,Daganzo de Arriba,,"19,6",40,"391,96"
2020-04-28,28082,Manzanares El Real,,"45,25",35,"395,93"
2020-04-28,28027,Buitrago del Lozoya,,"212,31",15,"796,18"
2020-04-28,28157,Valdelaguna,,0,,"106,72"
2020-04-28,28163,Valdepiélagos,,0,,0
2020-04-28,28036,Casarrubuelos,,0,10,"264,69"
2020-04-28,28085,Miraflores de la Sierra,,"49,12",34,"556,65"
2020-04-28,28104,Paracuellos de Jarama,,"15,83",68,"269,1"
2020-04-28,28168,El Vellón,,0,12,"612,87"
2020-04-28,28076,Lozoya,,0,,"172,12"
2020-04-28,28047,Collado Villalba,124,"194,73",448,"703,53"
2020-04-28,28044,Colmenarejo,14,"153,34",42,"460,02"
2020-04-28,28182,Villavieja del Lozoya,,0,,0
2020-04-28,28117,Prádena del Rincón,,0,,0
2020-04-28,28030,La Cabrera,,0,11,"412,45"
2020-04-28,28141,Sevilla la Nueva,38,"407,81",87,"933,68"
2020-04-28,28001,La Acebeda,,0,,0
2020-04-28,28121,Redueña,,"384,62",,"769,23"
2020-04-28,28124,Robledillo de la Jara,,0,,1250
2020-04-28,28138,La Serna del Monte,,0,,0
2020-04-28,28043,Colmenar de Oreja,,"37,35",24,"298,8"
2020-04-28,28128,Rozas de Puerto Real,,"377,36",,"566,04"
2020-04-28,28158,Valdemanco,,0,,"109,41"
2020-04-28,28026,Brunete,18,"167,66",73,"679,96"
2020-04-28,28147,Titulcia,,"76,16",7,"533,13"
2020-04-28,28171,Villa del Prado,30,"460,12",109,"1671,78"
2020-04-28,28901,Lozoyuela-Navas-Sieteiglesias,,0,,"230,95"
2020-04-28,28119,Quijorna,7,"203,55",21,"610,64"
2020-04-28,28161,Valdemoro,62,"81,6",696,"915,99"
2020-04-28,28903,Tres Cantos,48,"100,58",327,"685,22"
2020-04-28,28151,Torrelaguna,,"63,03",18,"378,15"
2020-04-28,28123,Rivas-Vaciamadrid,42,"47,65",524,"594,44"
2020-04-28,28016,El Atazar,,0,,0
2020-04-28,28108,Pedrezuela,7,"118,81",22,"373,39"
2020-04-28,28135,Santa María de la Alameda,,"318,98",,"398,72"
2020-04-28,28071,Horcajuelo de la Sierra,,0,,0
2020-04-28,28015,Arroyomolinos,16,"50,96",152,"484,14"
2020-04-28,28090,Moralzarzal,7,"53,74",65,499
2020-04-28,28034,Canencia,,"223,71",,"447,43"
2020-04-28,28180,Villarejo de Salvanés,,"13,63",34,"463,53"
2020-04-28,28140,Serranillos del Valle,,"96,04",29,"696,28"
2020-04-28,28181,Villaviciosa de Odón,24,"86,22",183,"657,45"
2020-04-28,28032,Camarma de Esteruelas,7,"95,42",42,"572,52"
2020-04-28,28125,Robledo de Chavela,10,"234,19",22,"515,22"
2020-04-28,28107,Patones,,"369,69",6,"1109,06"
2020-04-28,28095,Navalagamella,,"38,31",6,"229,89"
2020-04-28,28120,Rascafría,,"60,1",,"300,48"
2020-04-28,28023,El Boalo,12,"159,83",39,"519,45"
2020-04-28,28080,Majadahonda,121,"168,46",509,"708,66"
2020-04-28,28017,Batres,,0,8,"475,06"
2020-04-28,28006,Alcobendas,106,"90,57",687,"586,98"
2020-04-28,28005,Alcalá de Henares,116,"59,29",2232,"1140,82"
2020-04-28,28045,Colmenar Viejo,48,"94,58",341,"671,89"
2020-04-28,28130,San Fernando de Henares,69,"174,98",388,"983,97"
2020-04-28,28172,Villalbilla,,"21,62",87,"626,89"
2020-04-28,28054,El Escorial,42,"259,87",95,"587,8"
2020-04-28,28042,Colmenar del Arroyo,,"173,91",7,"405,8"
2020-04-28,28148,Torrejón de Ardoz,69,"52,52",920,"700,28"
2020-04-28,28114,Piñuécar-Gandullas,,0,,0
2020-04-28,28025,Brea de Tajo,,"190,84",,"954,2"
2020-04-28,28086,El Molar,8,"89,51",34,"380,4"
2020-04-28,28019,Belmonte de Tajo,,"120,19",,"300,48"
2020-04-28,28154,Torres de la Alameda,10,"128,55",73,"938,42"
2020-04-28,28143,Somosierra,,0,,"1162,79"
2020-04-28,28010,Alpedrete,21,"144,08",104,"713,55"
2020-04-28,28102,Orusco de Tajuña,,"80,39",17,"1366,56"
2020-04-28,28069,La Hiruela,,0,,"1754,39"
2020-04-28,28039,Cervera de Buitrago,,0,,2000
2020-04-28,28065,Getafe,178,"97,07",1162,"633,68"
2020-04-28,28122,Ribatejada,,0,,"127,71"
2020-04-28,28170,Villaconejos,,0,8,"236,13"
2020-04-28,28164,Valdetorres de Jarama,,"88,95",16,"355,79"
2020-04-27,07903,Madrid-Retiro,150,"125,72",1302,"1091,21"
2020-04-27,07904,Madrid-Salamanca,221,"151,26",1471,"1006,82"
2020-04-27,07901,Madrid-Centro,224,"166,11",1062,"787,55"
2020-04-27,07902,Madrid-Arganzuela,243,"157,99",1458,"947,97"
2020-04-27,07905,Madrid-Chamartín,227,"155,64",1451,"994,86"
2020-04-27,07906,Madrid-Tetuán,284,"179,72",1968,"1245,39"
2020-04-27,07907,Madrid-Chamberí,275,"197,3",1403,"1006,61"
2020-04-27,07908,Madrid-Fuencarral-El Pardo,358,"145,56",2695,"1095,8"
2020-04-27,07909,Madrid-Moncloa-Aravaca,278,"232,79",1198,"1003,19"
2020-04-27,07910,Madrid-Latina,397,"166,65",2502,"1050,3"
2020-04-27,07911,Madrid-Carabanchel,379,"149,74",2434,"961,68"
2020-04-27,07912,Madrid-Usera,175,"125,23",1300,"930,29"
2020-04-27,07913,Madrid-Puente de Vallecas,280,"119,22",2797,"1190,94"
2020-04-27,07920,Madrid-San Blas-Canillejas,184,"116,35",1346,"851,13"
2020-04-27,07921,Madrid-Barajas,46,"93,98",403,"823,37"
2020-04-27,07914,Madrid-Moratalaz,144,"152,27",1234,"1304,85"
2020-04-27,07915,Madrid-Ciudad Lineal,300,"138,71",2040,"943,2"
2020-04-27,07916,Madrid-Hortaleza,198,"105,21",1619,"860,31"
2020-04-27,07917,Madrid-Villaverde,198,"132,93",1319,"885,56"
2020-04-27,07918,Madrid-Villa de Vallecas,74,"67,05",1128,"1022,06"
2020-04-27,07919,Madrid-Vicálvaro,59,"81,84",729,"1011,22"
2020-04-27,28115,Pozuelo de Alarcón,182,"210,59",683,"790,31"
2020-04-27,28007,Alcorcón,219,"128,44",1628,"954,76"
2020-04-27,28096,Navalcarnero,25,"85,33",148,"505,15"
2020-04-27,28129,San Agustín del Guadalix,11,"82,22",55,"411,09"
2020-04-27,28127,Las Rozas de Madrid,151,"157,6",678,"707,62"
2020-04-27,28089,Moraleja de Enmedio,,"97,35",24,"467,29"
2020-04-27,28155,Valdaracete,,0,,"821,02"
2020-04-27,28116,Pozuelo del Rey,,0,,"174,37"
2020-04-27,28118,Puebla de la Sierra,,0,,0
2020-04-27,28110,Perales de Tajuña,,0,7,"238,5"
2020-04-27,28160,Valdemorillo,17,"135,8",45,"359,48"
2020-04-27,28094,Navalafuente,,"138,03",6,"414,08"
2020-04-27,28167,Velilla de San Antonio,7,"57,21",63,"514,87"
2020-04-27,28176,Villanueva de la Cañada,39,"181,86",116,"540,92"
2020-04-27,28177,Villanueva del Pardillo,16,"93,13",79,"459,84"
2020-04-27,28100,Nuevo Baztán,,"15,93",27,"430,21"
2020-04-27,28175,Villamantilla,,0,7,"485,77"
2020-04-27,28174,Villamanta,,"156,56",12,"469,67"
2020-04-27,28029,Cabanillas de la Sierra,,0,9,"1190,48"
2020-04-27,28037,Cenicientos,,"98,38",20,"983,77"
2020-04-27,28902,Puentes Viejas,,0,,"294,55"
2020-04-27,28013,Aranjuez,45,"75,49",416,"697,9"
2020-04-27,28038,Cercedilla,20,"284,66",94,"1337,89"
2020-04-27,28136,Santorcaz,,0,7,"790,07"
2020-04-27,28049,Coslada,87,"106,54",768,"940,47"
2020-04-27,28091,Morata de Tajuña,6,"78,09",90,"1171,42"
2020-04-27,28126,Robregordo,,0,,0
2020-04-27,28097,Navarredonda y San Mamés,,"775,19",,"1550,39"
2020-04-27,28169,Venturada,,"46,23",,"138,7"
2020-04-27,28093,Navacerrada,,"100,94",15,"504,71"
2020-04-27,28088,Montejo de la Sierra,,0,,"283,29"
2020-04-27,28057,Fresno de Torote,,"45,02",14,"630,35"
2020-04-27,28112,Pinilla del Valle,,0,,0
2020-04-27,28159,Valdemaqueda,,"128,04",,"512,16"
2020-04-27,28099,Navas del Rey,,"102,81",47,"1610,69"
2020-04-27,28101,Olmeda de las Fuentes,,0,,"862,07"
2020-04-27,28028,Bustarviejo,,"39,95",6,"239,71"
2020-04-27,28018,Becerril de la Sierra,11,"192,51",31,"542,53"
2020-04-27,28058,Fuenlabrada,163,"84,15",1412,"728,96"
2020-04-27,28062,Garganta de los Montes,,0,,"288,18"
2020-04-27,28113,Pinto,32,"60,92",217,"413,13"
2020-04-27,28003,Alameda del Valle,,0,,0
2020-04-27,28020,Berzosa del Lozoya,,"487,8",,"975,61"
2020-04-27,28137,Los Santos de la Humosa,,0,19,"733,59"
2020-04-27,28004,El Álamo,27,"285,11",64,"675,82"
2020-04-27,28109,Pelayos de la Presa,,"77,04",16,"616,33"
2020-04-27,28061,Galapagar,82,"243,02",218,"646,08"
2020-04-27,28066,Griñón,11,"106,6",78,"755,89"
2020-04-27,28063,Gargantilla del Lozoya y Pinilla de Buitrago,,0,,"949,37"
2020-04-27,28008,Aldea del Fresno,10,"352,36",43,"1515,15"
2020-04-27,28035,Carabaña,,"49,75",13,"646,77"
2020-04-27,28145,Talamanca de Jarama,,"51,85",25,"648,17"
2020-04-27,28051,Chapinería,,0,6,"257,73"
2020-04-27,28040,Ciempozuelos,31,"126,06",182,"740,08"
2020-04-27,28002,Ajalvir,,"84,89",13,"275,89"
2020-04-27,28131,San Lorenzo de El Escorial,52,"283,09",120,"653,27"
2020-04-27,28064,Gascones,,0,,0
2020-04-27,28132,San Martín de la Vega,17,"88,68",79,"412,1"
2020-04-27,28092,Móstoles,320,"152,98",1841,"880,09"
2020-04-27,28074,Leganés,257,"135,36",2769,"1458,44"
2020-04-27,28024,Braojos,,0,,"975,61"
2020-04-27,28050,Cubas de la Sagra,,"31,19",23,"358,65"
2020-04-27,28009,Algete,11,"53,37",100,"485,18"
2020-04-27,28084,Mejorada del Campo,11,"47,26",167,"717,54"
2020-04-27,28075,Loeches,,"11,38",48,"546,01"
2020-04-27,28106,Parla,79,"60,71",681,"523,35"
2020-04-27,28060,Fuentidueña de Tajo,,"48,71",17,"828,06"
2020-04-27,28011,Ambite,,"168,92",7,"1182,43"
2020-04-27,28153,Torremocha de Jarama,,0,8,"785,08"
2020-04-27,28012,Anchuelo,,0,7,"550,75"
2020-04-27,28087,Los Molinos,11,"250,63",49,"1116,43"
2020-04-27,28144,Soto del Real,7,"79,55",61,"693,26"
2020-04-27,28166,Valverde de Alcalá,,"215,05",7,"1505,38"
2020-04-27,28059,Fuente el Saz de Jarama,7,"104,54",29,"433,09"
2020-04-27,28070,Horcajo de la Sierra-Aoslos,,0,,"2758,62"
2020-04-27,28162,Valdeolmos-Alalpardo,,"72,53",11,"265,96"
2020-04-27,28033,Campo Real,,"16,1",23,"370,37"
2020-04-27,28156,Valdeavero,,0,7,"450,45"
2020-04-27,28173,Villamanrique de Tajo,,"142,25",,"568,99"
2020-04-27,28041,Cobeña,34,"457,73",65,"875,07"
2020-04-27,28056,Fresnedillas de la Oliva,,"318,07",8,"508,91"
2020-04-27,28165,Valdilecha,,"102,28",17,"579,61"
2020-04-27,28021,El Berrueco,,0,8,"1052,63"
2020-04-27,28111,Pezuela de las Torres,,0,,"237,53"
2020-04-27,28179,Villar del Olmo,,0,,"198,91"
2020-04-27,28068,Guadarrama,76,"474,05",170,"1060,38"
2020-04-27,28133,San Martín de Valdeiglesias,21,"248,26",76,"898,45"
2020-04-27,28152,Torrelodones,107,"451,15",222,"936,04"
2020-04-27,28022,Boadilla del Monte,65,"119,11",279,"511,27"
2020-04-27,28150,Torrejón de Velasco,,"22,82",17,"387,95"
2020-04-27,28178,Villanueva de Perales,,0,,"319,9"
2020-04-27,28146,Tielmes,,"150,94",32,"1207,55"
2020-04-27,28134,San Sebastián de los Reyes,72,"80,65",448,"501,81"
2020-04-27,28067,Guadalix de la Sierra,,"80,46",34,"547,15"
