Horario,Provincia,Municipio,"Código
Postal",Dirección,Longitud,Latitud,Margen,Rótulo
Horario Habitual,ALBACETE,Villarrobledo,2600,"AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N","-2,579639","39,285722",N,CARREFOUR
Horario Habitual,ALBACETE,Villarrobledo,2600,CARRETERA OSSA DE MONTIEL KM. 21,"-2,613778","39,257528",I,REPSOL
Horario Habitual,ALBACETE,Villarrobledo,2600,AUTOVIA A-43 KM. 129,"-2,586778","39,258778",D,REPSOL
Horario Habitual,ALBACETE,Villarrobledo,2600,"AVENIDA REYES CATOLICOS, S/N","-2,590028","39,276944",N,AVIA
Horario Habitual,ALBACETE,Villarrobledo,2600,AUTOVIA A-43 KM. 390,"-2,708528","39,205194",I,CEPSA
Horario Habitual,ALBACETE,Yeste,2480,CARRETERA DE HELLIN KM. 42,"-2,314667","38,368667",I,CEPSA
Horario Habitual,ALICANTE,Agost,3698,AUTOPISTA AP 7 KM. 696,"-0,599972","38,406528",I,GALP
Horario Habitual,ALICANTE,Agost,3698,AUTOPISTA AP 7 KM. 696,"-0,599972","38,406528",D,GALP
Horario Habitual,ALICANTE,Albatera,3340,"CARRETERA N-340 KM. 702,1","-0,848833","38,199389",I,CEPSA
Horario Habitual,ALICANTE,Albatera,3340,"CARRETERA CATRAL-ALBATERA KM. 4,2","-0,854056","38,175028",I,REPSOL
Horario Habitual,ALICANTE,Alcoy/Alcoi,3800,"PG COTES BAIXES,CALLE C,PARC.1, 0","-0,462528","38,714361",D,REPSOL
Horario Habitual,ALICANTE,Alcoy/Alcoi,3800,"AVENIDA TIRANT, S/N","-0,472556","38,708750",D,REPSOL
Horario Habitual,ALICANTE,Alcoy/Alcoi,3800,"CALLE VALENCIA ESQ C/SANT JOAN BOSCO, 1","-0,466250","38,711556",D,GASEXPRESS
Horario Habitual,ALICANTE,Alfàs del Pi (l'),3581,"AP-1535 km 2,000","-0,082972","38,567722",N,GALP
Horario Habitual,ALICANTE,Alicante/Alac ant,3006,"CARRETERA N-330A KM. 407,7","-0,545111","38,343611",D,CEPSA
Horario Habitual,ALICANTE,Alicante/Alac ant,3008,"AVENIDA ELCHE (N-332 P.K. 102), 16","-0,500389","38,337778",I,CEPSA
Horario Habitual,ALICANTE,Alicante/Alac ant,3540,"AVDA. DE LA CONDOMINA, 47 (C-190 km 3,7)","-0,434556","38,363639",D,CEPSA
Horario Habitual,ALICANTE,Alicante/Alac ant,3016,"AVENIDA DENIA, 150","-0,453806","38,375472",D,BP VISTAHERMO SA
Horario Habitual,ALICANTE,Alicante/Alac ant,3013,"AVENIDA PADRE ESPLÁ, 36","-0,476750","38,357000",N,REPSOL
Horario Habitual,ALICANTE,Alicante/Alac ant,3559,"CARRETERA 112,6 KM. N-332","-0,447417","38,386250",D,REPSOL
Horario Habitual,ALICANTE,Alicante/Alac ant,3009,"AVENIDA DE LA UNIVERSIDAD, SN","-0,508861","38,376194",D,REPSOL
Horario Habitual,ALICANTE,Alicante/Alac ant,3016,"VIAL CONEXION N-332 Y A-7, S/N","-0,446667","38,370000",N,GALP
Horario Habitual,ALICANTE,Alicante/Alac ant,3013,"AVENIDA DENIA, 75","-0,467361","38,359667",I,BP SANDOVAL 1
Horario Habitual,ALICANTE,Alicante/Alac ant,3006,CARRETERA MADRID ESQ.RIO JUCAR KM. 19,"-0,522944","38,344611",D,REPSOL
Horario Habitual,ALICANTE,Alicante/Alac ant,3009,"CALLE FORTUNY, S/N","-0,499444","38,375333",I,REPSOL
Horario Habitual,ALICANTE,Alicante/Alac ant,3007,CARRETERA OCAÑA KM. 7,"-0,518333","38,344917",I,PETRO ALACANT
Horario Habitual,ALICANTE,Alicante/Alac ant,3114,"AVENIDA ANTIGUA PESETA, 75","-0,564806","38,339667",N,CEPSA
Horario Habitual,ALICANTE,Alicante/Alac ant,3009,"CALLE JATIVA, S/N","-0,504722","38,377722",D,GM OIL
Horario Habitual,ALICANTE,Alicante/Alac ant,3007,"CALLE ALCALDE LORENZO CARBONELL, S/N ESQUINA VIA PARQUE, S/N","-0,517750","38,340028",N,CARREFOUR
Horario Habitual,ALICANTE,Alicante/Alac ant,3006,"CALLE OCAÑA, 16","-0,522278","38,345056",N,BALLENOIL
Horario Habitual,ALICANTE,Alicante/Alac ant,3015,"AVENIDA ANTONIO RAMOS CARRATALA, 56","-0,466806","38,370694",N,ALCAMPO
Horario Habitual,ALICANTE,Alicante/Alac ant,3112,"CALLE MUSICO JOSE TORREGROSA, 33","-0,489750","38,383583",D,AVANZA
Horario Habitual,ALICANTE,Alicante/Alac ant,3011,"AVENIDA NOVELDA, 204","-0,498972","38,375972",D,GASEXPRESS
Horario Habitual,ALICANTE,Alicante/Alac ant,3008,"AVENIDA ELCHE, 150","-0,521389","38,303611",I,PETROPRIX
Horario Habitual,ALICANTE,Alicante/Alac ant,3011,"AVENIDA NOVELDA, 216","-0,499722","38,376944",D,PETROPRIX
Horario Habitual,ALICANTE,Alicante/Alac ant,3016,"VIAL FLORA DE ESPAÑA, 28","-0,444778","38,369111",N,PETROALACA NT
Horario Habitual,ALICANTE,Almoradí,3160,"AVENIDA ORIHUELA, 17","-0,797083","38,104778",N,REPSOL
Horario Habitual,ALICANTE,Almoradí,3160,"CALLE PARTIDA DE LA ERA ALTA, 57","-0,783083","38,122583",I,PETROPRIX
Horario Habitual,ALICANTE,Altea,3590,"CALLE GARGANES, 42","-0,048611","38,604722",D,REPSOL
Horario Habitual,ALICANTE,Altea,3590,"CARRETERA N-332 KM. 155,5","-0,064694","38,586556",I,REPSOL
Horario Habitual,ALICANTE,Altea,3590,"Carrer De La Mar, 157","-0,054917","38,593222",N,GALP
Horario Habitual,ALICANTE,Aspe,3680,"AVENIDA AVENIDA DE ORIHUELA, 101","-0,777556","38,336861",N,GALP
Horario Habitual,ALICANTE,Aspe,3680,"AVENIDA TRES DE AGOSTO, 20","-0,773361","38,341583",D,PLENOIL
Horario Habitual,ALICANTE,Banyeres de Mariola,3450,"CALLE PADRE JESUALDO FERRERO, 1","-0,664056","38,715917",N,REPSOL
Horario Habitual,ALICANTE,Benejúzar,3390,CARRETERA JACARILLA KM. S/N,"-0,843056","38,076944",I,REPSOL
Horario Habitual,ALICANTE,Benidorm,3503,"AVENIDA DOCTOR SEVERO OCHOA, S/N","-0,102722","38,543139",N,BP EUROBENID ORM
Horario Habitual,ALICANTE,Benidorm,3501,CARRETERA CV-70 KM. 47,"-0,134444","38,559583",I,REPSOL
Horario Habitual,ALICANTE,Benissa,3720,"AVENIDA EUROPA, 8","0,060194","38,718139",D,BP BENISSA
Horario Habitual,ALICANTE,Benissa,3720,CARRETERA MORAIRA-CALPE KM. 3,"0,105778","38,677722",D,GASEXPRESS
Horario Habitual,ALICANTE,Benitachell/P oble Nou de Benitatxell (el),3726,"CARRETERA CV-740 KM. 6,800","0,152139","38,738972",I,BENITACHELL GAS
Horario Habitual,ALICANTE,Callosa de Segura,3360,"CARRETERA N-340 KM. 692,9","-0,927583","38,143139",D,PETRONOR
Horario Habitual,ALICANTE,Callosa d'En Sarrià,3510,"CALLE SAN ISIDRO, 10","-0,121194","38,649500",D,REPSOL
Horario Habitual,ALICANTE,Calpe/Calp,3710,"AVENIDA AV DIPUTACION S/N,","0,040556","38,646306",N,Q8
Horario Habitual,ALICANTE,Calpe/Calp,3710,"CALLE L ESPORT, 2","0,050278","38,645444",D,REPSOL
Horario Habitual,ALICANTE,Calpe/Calp,3710,"PARTIDA ESTACION II, 6","0,037806","38,652972",I,BP CALPE AUTOMOCIO N
Horario Habitual,ALICANTE,Calpe/Calp,3710,"AVENIDA DIPUTACION, 35","0,041750","38,646306",D,GASEXPRESS
Horario Habitual,ALICANTE,Campello (el),3560,CARRETERA N-332 KM. 122,"-0,373611","38,450167",D,PETRONOR
Horario Habitual,ALICANTE,Campello (el),3560,"CARRETERA N-332 KM. 122,5","-0,374361","38,450278",I,REPSOL
Horario Habitual,ALICANTE,Campello (el),3560,"CALLE INFANTA, 31","-0,401389","38,424083",N,CAMPELLO- LA GOTETA 2
Horario Habitual,ALICANTE,Campello (el),3560,"CALLE SAN RAMON, 125","-0,397194","38,432500",D,GASEXPRESS CAMPELLO
Horario Habitual,ALICANTE,Castalla,3420,"CARRETERA CASTALLA ALICANTE, CV 815 KM. 5,7","-0,654917","38,578250",N,REPSOL
Horario Habitual,ALICANTE,Catral,3158,"CARRETERA CATRAL- CALLOSA DEL SEGURA KM. 5,3","-0,828444","38,148111",I,GASEXPRESS
Horario Habitual,ALICANTE,Cocentaina,3820,"AVENIDA AVDA. L'ALTET Nº 2, 2","-0,443278","38,730639",N,CARREFOUR
Horario Habitual,ALICANTE,Cocentaina,3820,"AVENIDA ALTET L', 3","-0,441806","38,733333",D,SHELL
Horario Habitual,ALICANTE,Cox,3350,"AVENIDA DEL CARMEN, 94","-0,889278","38,147139",I,REPSOL
Horario Habitual,ALICANTE,Crevillent,3330,"CR CV-875 ,P.K. 10,5","-0,791083","38,233111",I,REPSOL
Horario Habitual,ALICANTE,Crevillent,3330,"AUTOVIA AP7 KM. 728,2",,,D,REPSOL
Horario Habitual,ALICANTE,Crevillent,3330,"POLIGONO I PARCELA 10, S/N","-0,797861","38,244333",N,BP POLIGONO CREVILLENTE
Horario Habitual,ALICANTE,Dénia,3700,"PARTIDA PARTIDA MADRIGUERES SUD, 5 - PARKING HIPERMERCADO CARREFOUR DENIA,","0,095056","38,836917",N,Q8
Horario Habitual,ALICANTE,Dénia,3700,"CALLE AVENIDA VALENCIA, 44","0,098194","38,839583",D,REPSOL
Horario Habitual,ALICANTE,Dénia,3700,"PARTIDA MADRIGUERES SUD, 61","0,093750","38,835694",D,REPSOL COMERCIAL
Horario Habitual,ALICANTE,Dolores,3150,"CARRETERA AP-3061 KM. 15,5","-0,748556","38,140889",D,CEPSA
Horario Habitual,ALICANTE,Elche,3320,Autovía A-70 PK 25,,,I,GALP
Horario Habitual,ALICANTE,Elche,3320,Autovía A-70 PK 25,,,D,GALP
Horario Habitual,ALICANTE,Elche/Elx,3202,"AVENIDA ALCALDE VICENTE QUILES, 4","-0,690833","38,272500",D,CEPSA
Horario Habitual,ALICANTE,Elche/Elx,3205,"CALLE JACARRILLA, ( C.C. L' ALJUB - EROSKI), S/N","-0,721917","38,263222",N,EROSKI
Horario Habitual,ALICANTE,Elche/Elx,3195,"AVENIDA CARTAGENA DE, 59","-0,538778","38,276000",N,REPSOL
Horario Habitual,ALICANTE,Elche/Elx,3291,PARTIDA ALTABIX.POL. 1 NO 203 (AV DEL BIMILENARIO S/N),"-0,684083","38,283139",N,BP LA GALIA
Horario Habitual,ALICANTE,Elche/Elx,3290,"CARRETERA CV-8500 KM. 3,6","-0,698306","38,251028",I,REPSOL
Horario Habitual,ALICANTE,Elche/Elx,3205,"CARRETERA N-340A KM. 716,3","-0,734333","38,258694",I,CEPSA
Horario Habitual,ALICANTE,Elche/Elx,3205,CARRETERA ALICANTE - MURCIA KM. 53,"-0,730250","38,258583",N,CARREFOUR
Horario Habitual,ALICANTE,Elche/Elx,3206,"RONDA VALL D'UIXO, 52","-0,714278","38,283917",D,PETROPRIX
Horario Habitual,ALICANTE,Elche/Elx,3206,"CALLE ALMANSA, 19","-0,713389","38,281083",D,PLENOIL
Horario Habitual,ALICANTE,Elche/Elx,3206,"CALLE SENIJA, 2","-0,712472","38,282583",D,BALLENOIL
Horario Habitual,ALICANTE,Elche/Elx,3203,"CALLE ALICANTE-ALTET, 122","-0,673944","38,271583",D,PLENOIL
Horario Habitual,ALICANTE,Elda,3600,"AVENIDA MEDITERRANEO, S/N","-0,782528","38,460056",N,CEPSA
Horario Habitual,ALICANTE,Elda,3600,"CALLE MEDICO FEDERICO MARTINEZ PEREZ, 1","-0,785361","38,464944",D,GASEXPRESS
Horario Habitual,ALICANTE,Finestrat,3509,CARRETERA NUEVA FINESTRATA LA CALA KM. 5,"-0,175167","38,537389",N,CARREFOUR
Horario Habitual,ALICANTE,Finestrat,3509,"AVENIDA PICASSO, 41","-0,172639","38,533194",D,PETROPRIX
Horario Habitual,ALICANTE,Gata de Gorgos,3740,"CARRETERA N-332 KM. 187,5","0,098639","38,768111",D,REPSOL
Horario Habitual,ALICANTE,Guardamar del Segura,3140,"CARRETERA CV 895 KM. 5,1","-0,673472","38,062278",D,CEPSA
Horario Habitual,ALICANTE,Guardamar del Segura,3140,"CARRETERA N-332 KM. 32,7","-0,663861","38,099472",D,REPSOL
Horario Habitual,ALICANTE,Guardamar del Segura,3140,"CL MADRID, 20-24","-0,659111","38,095639",D,REPSOL
Horario Habitual,ALICANTE,Ibi,3440,"CALLE LEON (POLIGONO INDUSTRIAL L ALFAÇ III, 3","-0,593472","38,607972",N,CEPSA
Horario Habitual,ALICANTE,Jalón/Xaló,3727,"AVDA. GENERALITAT VALENCIANA, 4","-0,009028","38,738444",D,A.ESTELA
Horario Habitual,ALICANTE,Jávea/Xàbia,3730,"AVENIDA DEL PUERTO, 36","0,177222","38,794250",D,REPSOL
Horario Habitual,ALICANTE,Jávea/Xàbia,3730,"AVENIDA PALMELA, 47","0,167583","38,787472",D,PLENOIL
Horario Habitual,ALICANTE,Monforte del Cid,3670,AUTOVIA A-31 ALICANTE-MADRID KM. 15,,,D,LIBRE
Horario Habitual,ALICANTE,Monforte del Cid,3670,AUTOVIA A-31 KM. 220,"-0,704611","38,369306",D,CEPSA
Horario Habitual,ALICANTE,Monforte del Cid,3670,AUTOVIA A-31 KM. 220,"-0,704611","38,369306",I,CEPSA
Horario Habitual,ALICANTE,Monforte del Cid,3670,AUTOVIA A-31 KM. 216,"-0,736806","38,387917",I,BP
Horario Habitual,ALICANTE,Monóvar/Mo nòver,3640,CARRETERA CR 3213 KM. 12,"-0,940028","38,424667",I,REPSOL
Horario Habitual,ALICANTE,Monóvar/Mo nòver,3640,"AVENIDA COMUNIDAD VALENCIANA, SN",,,D,PETRONOR
Horario Habitual,ALICANTE,Montesinos (Los),3187,"CR CV-945 LO BLANC, 1,3 (A-340 km 1,36)","-0,730944","38,029472",I,REPSOL
Horario Habitual,ALICANTE,Muro de Alcoy,3830,"CARRETERA N-340 KM. 808,6","-0,447889","38,781417",D,CEPSA
Horario Habitual,ALICANTE,Mutxamel,3110,"CALLE OSSA MAJOR, 1","-0,463917","38,407000",D,BP OIL ESPAÑA
Horario Habitual,ALICANTE,Novelda,3660,"POLIGONO SANTA FE C/1 ESQUINA C/2, 1,2","-0,776833","38,385639",N,BP
Horario Habitual,ALICANTE,Novelda,3660,"AVENIDA REYES CATOLICOS, 115",,,D,REPSOL
Horario Habitual,ALICANTE,Nucia (la),3530,"CL AVENIDA MARINA BAIXA, 80","-0,123944","38,616167",D,REPSOL
Horario Habitual,ALICANTE,Nucia (la),3530,"CARRETERA CV-70 PARTIDA FOIA COMP KM. 5,3","-0,124500","38,589639",I,BP LA NUCIA
Horario Habitual,ALICANTE,Nucia (la),3530,"AVENIDA MARINA BAIXA, 112","-0,129361","38,605500",D,PLENOIL
Horario Habitual,ALICANTE,Ondara,3760,"CALLE ELS POBLETS, 10","0,020833","38,817917",N,CARREFOUR
Horario Habitual,ALICANTE,Onil,3430,"CALLE P.I. LA MARJAL - C/ GREGAL, S/N","-0,669667","38,613444",D,BP
Horario Habitual,ALICANTE,Orihuela,3189,CARRETERA N-332 KM. 46,"-0,760833","37,902667",D,CEPSA
Horario Habitual,ALICANTE,Orihuela,3300,"CARRETERA N-340 KM. 688,6","-0,931750","38,106222",I,REPSOL
Horario Habitual,ALICANTE,Orihuela,3300,"CARRETERA A-304 KM. 5,45","-0,878889","38,090833",D,BP SAN BARTOLOME LA CAMPANETA
Horario Habitual,ALICANTE,Orihuela,3189,"CALLE JADE, 1","-0,736278","37,930444",N,ALCAMPO
Horario Habitual,ALICANTE,Pedreguer,3750,"AUTOPISTA AP-7 (MRG.IZDO.) KM. 613,2","0,062750","38,792028",I,CEPSA
Horario Habitual,ALICANTE,Pedreguer,3750,"AUTOPISTA AP-7 (MRG.DCHO.) KM. 613,2","0,063417","38,789861",D,CEPSA
Horario Habitual,ALICANTE,Pedreguer,3750,CARRETERA C-332 KM. 193,"0,054222","38,797667",D,SHELL
Horario Habitual,ALICANTE,Pego,3780,CARRETERA DENIA KM. 1,"-0,106778","38,843694",D,COOPEGO
Horario Habitual,ALICANTE,Pego,3780,"AVENIDA OLIVA, SN","-0,112750","38,849528",D,BP
Horario Habitual,ALICANTE,Petrer,3610,"AUTOVIA A-31 KM. 201,700","-0,780417","38,493361",I,CEPSA
Horario Habitual,ALICANTE,Petrer,3610,"AUTOVIA A-31 KM. 204,600","-0,771000","38,474472",D,CEPSA
Horario Habitual,ALICANTE,Petrer,3610,"AVENIDA MEDITERRANEO, 143","-0,782111","38,460861",D,CAMPSA EXPRESS
Horario Habitual,ALICANTE,Pilar de la Horadada,3190,"CARRETERA A-353 KM. 35,5","-0,782472","37,859833",D,CEPSA
Horario Habitual,ALICANTE,Pinoso,3650,"CARRETERA DE JUMILLA KM. 53,8","-1,046806","38,402472",D,REPSOL
Horario Habitual,ALICANTE,Redován,3370,"TRAVESÍA 1 ORIHUELA, 1","-0,903333","38,111306",N,SHELL
Horario Habitual,ALICANTE,Rojales,3170,"CALLE GUADALAJARA, S/N","-0,722583","38,050444",N,QUESADAGA S
Horario Habitual,ALICANTE,Rojales,3170,"CALLE JOSEFA ANIORTE, 3","-0,712361","38,088722",D,GASEXPRESS
Horario Habitual,ALICANTE,Rojales,3170,"CALLE CIUDAD DE LA LUZ, 1","-0,730167","38,084861",N,MKT - TAMOIL
Horario Habitual,ALICANTE,Rojales,3170,"CALLE VIGO, 40",,,D,LOW GAS PLUS
Horario Habitual,ALICANTE,San Fulgencio,3177,"CARRETERA CV-859, DOLORES-SAN FULGENCIO KM. 4,5","-0,726389","38,113333",I,GALP
Horario Habitual,ALICANTE,San Isidro,3349,"POLIGONO INDUSTRIAL ""LA GRANADINA"", N","-0,834417","38,175917",D,IDS
Horario Habitual,ALICANTE,San Isidro,3349,"CALLE ANTONIO MACHADO / FIDEL, POL. IND. LA GRANADINA, S/N","-0,852389","38,169806",D,NATURGY
Horario Habitual,ALICANTE,San Vicente del Raspeig/Sant Vicent del Raspeig,3690,"CARRETERA CARRETERA DE AGOST KM. 1,000","-0,535333","38,401250",N,GALP
Horario Habitual,ALICANTE,San Vicente del Raspeig/Sant Vicent del Raspeig,3690,"CARRETERA VILLAFRANQUEZA-SAN VICENTE KM. 1,5","-0,505611","38,390528",D,REPSOL
Horario Habitual,ALICANTE,San Vicente del Raspeig/Sant Vicent del Raspeig,3690,"CARRETERA SAN VICENTE -ALICANTE KM 3,7 KM. 3,7","-0,503000","38,380444",D,CARREFOUR
Horario Habitual,ALICANTE,San Vicente del Raspeig/Sant Vicent del Raspeig,3690,"CARRER PERU, 12","-0,512806","38,391917",D,PLENOIL
Horario Habitual,ALICANTE,Sant Joan d'Alacant,3550,CARRETERA DE VALENCIA KM. 89,"-0,424306","38,408139",N,CARREFOUR
Horario Habitual,ALICANTE,Sant Joan d'Alacant,3550,"AVENIDA MUCHAMIEL, 8","-0,439333","38,406944",N,EL SALT
Horario Habitual,ALICANTE,Sant Joan d'Alacant,3550,"AVENIDA BENIDORM, 23","-0,430028","38,397833",D,PLENOIL
Horario Habitual,ALICANTE,Sant Joan d'Alacant,3550,"CALLE DIAGONAL, 15","-0,430528","38,397250",N,PETROPRIX
Horario Habitual,ALICANTE,Santa Pola,3130,"CR N-332, 93,5","-0,549972","38,235389",D,REPSOL
Horario Habitual,ALICANTE,Santa Pola,3130,"CARRETERA N-332 KM. 87,8","-0,568667","38,199444",D,CEPSA
Horario Habitual,ALICANTE,Santa Pola,3130,"AVENIDA FINLANDIA, 17","-0,550833","38,233250",N,LOW COST
Horario Habitual,ALICANTE,Santa Pola,3130,"CALLE LOS MARINEROS, 1","-0,578750","38,208806",D,POLAGAS
Horario Habitual,ALICANTE,Santa Pola,3130,CARRETERA SANTA POLA KM. 21,"-0,567583","38,199139",D,GASEXPRESS
Horario Habitual,ALICANTE,Santa Pola,3130,CARRETERA ELCHE SANTA POLA KM. 34,"-0,567139","38,199222",D,PLENOIL
Horario Habitual,ALICANTE,Sax,3630,"AUTOVIA A-31 KM. 196,500","-0,808167","38,532667",D,CEPSA
Horario Habitual,ALICANTE,Sax,3630,"AUTOVIA A-31 KM. 191,100","-0,838750","38,573556",I,CEPSA
Horario Habitual,ALICANTE,Sax,3630,AUTOVIA A-31 KM. 191,"-0,839750","38,572861",D,CEPSA
Horario Habitual,ALICANTE,Teulada,3724,"CARRETERA TEULADA-CALPE KM. 6,5","0,134806","38,689806",I,REPSOL
Horario Habitual,ALICANTE,Teulada,3724,CARRETERA CV-743 KM. 4,"0,130194","38,712056",I,CEPSA
Horario Habitual,ALICANTE,Torrevieja,3180,"CARRETERA CREVILLENTE KM. 34,400","-0,688194","37,992194",N,CARREFOUR
Horario Habitual,ALICANTE,Torrevieja,3180,CARRETERA CTRA CREVILLENTE S/N KM. KM 3,"-0,690111","37,999000",N,Q8
Horario Habitual,ALICANTE,Torrevieja,3180,"AVENIDA DOCTOR GREGORIO MARAÑÓN, 14","-0,687444","37,977278",I,CEPSA
Horario Habitual,ALICANTE,Torrevieja,3180,"CARRETERA CV-905 KM. 10,1","-0,687333","37,988333",D,REPSOL
Horario Habitual,ALICANTE,Torrevieja,3186,CARRETERA CV-95 KM. 2,"-0,715222","37,963194",I,REPSOL
Horario Habitual,ALICANTE,Torrevieja,3185,"URBANIZACIÓN LA CEÑUELA, SN","-0,725889","37,953333",N,FAMILY ENERGY
Horario Habitual,ALICANTE,Torrevieja,3184,"CALLE AVILES, 4","-0,704556","38,020167",I,GASEXPRESS
Horario Habitual,ALICANTE,Villajoyosa/V ila Joiosa (la),3570,"CARRETERA N-332 KM. 135,5","-0,252000","38,499028",D,CEPSA
Horario Habitual,ALICANTE,Villajoyosa/V ila Joiosa (la),3570,"AUTOPISTA AP-7 (MRG.IZDO.) KM. 655,4","-0,207083","38,534694",I,CEPSA
Horario Habitual,ALICANTE,Villajoyosa/V ila Joiosa (la),3570,"AUTOPISTA AP-7 (MRG.DCHO.) KM. 655,4","-0,202250","38,535972",D,CEPSA
Horario Habitual,ALICANTE,Villajoyosa/V ila Joiosa (la),3570,"CALLE MARINERS DE LA VILAJOIOSA, 2","-0,171917","38,530917",N,GASEXPRESS
Horario Habitual,ALICANTE,Villena,3400,"AVENIDA CONSTITUCION DE, 206","-0,869028","38,643528",N,LA MORENICA
Horario Habitual,ALICANTE,Villena,3400,AUTOVIA ALICANTE KM. 53,"-0,848417","38,618444",I,REPSOL
Horario Habitual,ALICANTE,Villena,3400,AUTOVIA ALICANTE KM. 53,"-0,848417","38,618444",D,REPSOL
Horario Habitual,ALICANTE,Villena,3400,AUTOVIA ALICANTE-MADRID KM. 59,"-0,888056","38,670306",N,BP STS OIL
Horario Habitual,ALICANTE,Villena,3400,"CL AVENIDA ALICANTE, 22","-0,856333","38,629806",D,REPSOL
Horario Habitual,ALMERÍA,Adra,4770,CARRETERA LA ALQUERIA Nº125 SALIDA AUTOVIA 389 KM. 389,"-3,001889","36,756139",D,REPSOL
Horario Habitual,ALMERÍA,Adra,4770,AUTOVIA A-7 KM. 391,"-2,985778","36,765444",N,CEPSA
Horario Habitual,ALMERÍA,Adra,4779,"CALLE BARCELONA, 2","-2,983028","36,761639",N,E.S CAMPOEJIDO ADRA
Horario Habitual,ALMERÍA,Albox,4800,CARRETERA ESTACION KM. 0,"-2,148028","37,386028",D,REPSOL
Horario Habitual,ALMERÍA,Albox,4800,"CARRETERA LORCA- BAZA, PARAJE LOS CHORLITOS, PARC. 426, POL. 41 KM. 426","-2,133194","37,378139",D,RASPA-OIL (SERV. ATENDIDO)
Horario Habitual,ALMERÍA,Almería,4007,"AVENIDA CABO DE GATA, 4","-2,462528","36,833500",I,CEPSA
Horario Habitual,ALMERÍA,Almería,4002,"CARRETERA N-340A KM. 438,5","-2,492667","36,829444",I,CEPSA
Horario Habitual,ALMERÍA,Almería,4008,"AVENIDA FEDERICO GARCIA LORCA, S/N","-2,467333","36,852083",D,REPSOL
Horario Habitual,ALMERÍA,Almería,4006,"AVENIDA DEL MEDITERRANEO, S/N","-2,446806","36,852444",N,ALCAMPO
Horario Habitual,ALMERÍA,Almería,4130,CARRETERA E-15/N-340 KM. 471,"-2,230000","36,868389",D,JCARRION
Horario Habitual,ALMERÍA,Almería,4009,"CALLE CARRETERA DE NIJAR, S/N","-2,450111","36,845861",I,CEPSA
Horario Habitual,ALMERÍA,Almería,4009,"CALLE CUESTA DE LOS CALLEJONES, 0","-2,448639","36,865528",N,BP RAMBLA INIESTA
Horario Habitual,ALMERÍA,Almería,4007,"AVENIDA MEDITERRANEO, S/N","-0,782528","38,460056",D,REPSOL
Horario Habitual,ALMERÍA,Almería,4120,CARRETERA AL-12 KM. 3.6,"-2,422972","36,843083",D,CEPSA
Horario Habitual,ALMERÍA,Almería,4130,"AUTOVIA A7 KM. 460,000","-2,336444","36,875028",D,REPSOL
Horario Habitual,ALMERÍA,Almería,4006,"CALLE JORGE GUILLEN, S/N","-2,442972","36,842167",N,CARREFOUR
Horario Habitual,ALMERÍA,Almería,4009,"CALLE COBRE, 26","-2,431333","36,853250",I,SECTOROIL
Horario Habitual,ALMERÍA,Almería,4001,CARRETERA NIJAR LOS MOLINOS KM. 396,"-2,435528","36,843278",D,PLENOIL
Horario Habitual,ALMERÍA,Antas,4628,AUTOVIA MURCIA-ALMERIA SALIDA 537 KM. 537,,,D,BP
Horario Habitual,ALMERÍA,Antas,4628,AUTOVIA AUTOVIA DEL MEDITERRANEO KM. 529,"-1,898028","37,213750",D,E.S LEVANTE ENERGY SHELL
Horario Habitual,ALMERÍA,Arboleas,4660,"POLIGONO SERVICIO LOS LLANOS (LL), 34","-2,094778","37,354000",D,MORA OIL
Horario Habitual,ALMERÍA,Benahadux,4410,"CARRERA A-92 KM.391, 40","-2,461556","36,924639",D,REPSOL
Horario Habitual,ALMERÍA,Berja,4760,"AVENIDA JOSE BARRIONUEVO PEÑA, S/N","-2,945833","36,841667",D,REPSOL
Horario Habitual,ALMERÍA,Berja,4760,"CAMINO OLIVO GORDO, S/N","-2,959944","36,831889",D,BP
Horario Habitual,ALMERÍA,Cantoria,4850,"POLIGONO INDUSTRIAL S/N, 1","-2,205750","37,374167",D,INDAPAK LOGISTICS
Horario Habitual,ALMERÍA,Cantoria,4850,CARRETERA A-334 KM. 63,,,D,GALP
Horario Habitual,ALMERÍA,Carboneras,4140,"PLAZA POLIGONO INDUSTRIAL, 16","-1,909861","36,987694",D,BP OIL ESPAÑA
Horario Habitual,ALMERÍA,Chirivel,4825,AUTOVIA A-92 KM. 385,"-2,281028","37,595778",D,GALP
Horario Habitual,ALMERÍA,Cuevas del Almanzora,4618,"CR ALP-118, 58,4","-1,798250","37,234389",I,REPSOL
Horario Habitual,ALMERÍA,Dalías,4750,"CTRA. EL EJIDO-BERJA km 10,200","-2,863444","36,811250",D,TRUCK STOP DALIAS
Horario Habitual,ALMERÍA,Ejido (El),4700,"AVENIDA MALAGA, S/N","-2,826139","36,771111",N,GALP
Horario Habitual,ALMERÍA,Ejido (El),4700,CARRETERA CARRETERA DE BERJA KM. 16,"-2,831333","36,780778",D,CEPSA
Horario Habitual,ALMERÍA,Ejido (El),4700,CARRETERA DE ALMERIMAR KM. 3,"-2,802194","36,727361",D,E.S. CAMPOEJIDO CTRA ALMERIMAR
Horario Habitual,ALMERÍA,Ejido (El),4700,"AVENIDA OASIS, 260","-2,805444","36,758556",D,REPSOL
Horario Habitual,ALMERÍA,Ejido (El),4700,"AVENIDA DEL TREINTA, 121","-2,792222","36,777611",I,REPSOL
